(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
15:42:07.282, 	1, 	2, 	22.7177, 	20.9088, 	1, 	-1.38778e-15, 	3.04, 	(0.11687,0.308792);
15:42:07.296, 	1, 	2, 	25.9117, 	26.0511, 	1, 	-1.38778e-15, 	3.04, 	(-0.253012,0.90027);
15:42:07.316, 	1, 	2, 	29.0975, 	26.4067, 	1, 	-1.38778e-15, 	3.04, 	(-0.171861,0.500286);
15:42:07.336, 	0, 	2, 	21.423, 	14.1293, 	1, 	-1.38778e-15, 	3.04, 	(0.0265573,0.0507993);
15:42:07.371, 	1, 	2, 	25.5367, 	26.2145, 	1, 	4, 	2.736, 	(0.133941,-0.977143);
15:42:07.371, 	1, 	1, 	32.7511, 	24.4253, 	0, 	4, 	2.432, 	(-1.37196,-1.15569);(-1.73281,-1.07746);(-1.61499,0.0359254);(-1.04119,1.67686);
15:42:07.390, 	1, 	1, 	28.9489, 	23.2209, 	0, 	4, 	2.128, 	(-1.09844,1.11618);(-1.32481,1.3318);(-0.580584,2.05744);(1.53527,1.87886);
15:42:07.417, 	1, 	2, 	24.2231, 	26.0254, 	1, 	4, 	2.128, 	(-0.955772,-0.0875936);
15:42:07.438, 	1, 	2, 	30.4646, 	25.7188, 	1, 	4, 	2.128, 	(-0.864382,0.344338);
15:42:07.470, 	1, 	2, 	20.953, 	24.3072, 	1, 	4, 	2.128, 	(0.90197,-0.187018);
15:42:07.478, 	1, 	2, 	24.5603, 	25.7648, 	1, 	4, 	2.128, 	(0.794107,0.509023);
15:42:07.498, 	1, 	2, 	28.9465, 	26.2724, 	1, 	4, 	2.128, 	(0.857412,0.337932);
15:42:07.519, 	1, 	2, 	19.7703, 	21.4847, 	1, 	4, 	2.128, 	(0.286517,0.17132);
15:42:07.538, 	1, 	2, 	23.6021, 	21.1685, 	1, 	4, 	2.432, 	(0.194682,0.240865);
15:42:07.570, 	1, 	2, 	27.3675, 	21.3892, 	1, 	4, 	2.432, 	(-0.23463,-0.189584);
15:42:07.579, 	1, 	2, 	19.3492, 	20.5938, 	1, 	4, 	2.736, 	(-0.029991,-0.323993);
15:42:07.599, 	1, 	2, 	32.377, 	24.7282, 	1, 	4, 	3.04, 	(-0.334883,-0.214287);
15:42:07.619, 	1, 	2, 	31.1168, 	24.1066, 	1, 	4, 	3.04, 	(-0.282844,-0.154736);
15:42:07.639, 	0, 	2, 	30.9531, 	20.7165, 	1, 	4, 	3.04, 	(-0.214866,-0.353566);
15:42:07.670, 	1, 	2, 	21.6394, 	24.3475, 	1, 	8, 	2.736, 	(-0.799606,-0.21003);
15:42:07.672, 	1, 	1, 	30.9715, 	24.2594, 	0, 	8, 	2.432, 	(-1.34788,-1.03858);(-1.18153,-1.44529);(-0.82113,-0.590018);(-1.17544,-0.246801);
15:42:07.692, 	1, 	1, 	32.4597, 	24.6599, 	0, 	8, 	2.128, 	(1.137,-1.47563);(1.87757,-1.21673);(1.44876,-1.22297);(0.826499,-2.06028);
15:42:07.724, 	1, 	2, 	29.9806, 	20.8775, 	1, 	8, 	2.128, 	(-0.166728,0.0528785);
15:42:07.740, 	1, 	2, 	30.9011, 	19.1118, 	1, 	8, 	2.128, 	(0.0485078,0.168644);
15:42:07.770, 	1, 	2, 	28.6668, 	20.6582, 	1, 	8, 	2.128, 	(0.0143808,-0.249776);
15:42:07.780, 	1, 	2, 	31.9326, 	21.3752, 	1, 	8, 	2.128, 	(-0.00392252,0.145029);
15:42:07.800, 	1, 	2, 	31.668, 	25.1443, 	1, 	8, 	2.128, 	(-0.0570766,-0.850973);
15:42:07.821, 	1, 	2, 	27.9257, 	26.4409, 	1, 	8, 	2.128, 	(-0.872057,0.478675);
15:42:07.841, 	1, 	2, 	29.1006, 	25.575, 	1, 	4, 	2.432, 	(0.527993,-0.0587058);
15:42:07.871, 	1, 	2, 	31.0428, 	20.8303, 	1, 	4, 	2.432, 	(-0.11906,0.00331035);
15:42:07.881, 	1, 	2, 	25.7521, 	17.0062, 	1, 	4, 	2.736, 	(-0.176591,-0.014041);
15:42:07.901, 	1, 	2, 	29.9583, 	16.4919, 	1, 	4, 	3.04, 	(0.141458,-0.0291944);
15:42:07.921, 	1, 	2, 	20.8125, 	19.4024, 	1, 	4, 	3.04, 	(-0.25157,-0.0860301);
15:42:07.942, 	1, 	2, 	24.6535, 	20.4559, 	1, 	4, 	3.04, 	(0.168787,-0.206031);
15:42:07.970, 	1, 	2, 	28.5989, 	21.1761, 	1, 	4, 	3.04, 	(-0.0805179,-0.0696453);
15:42:07.982, 	1, 	2, 	30.1171, 	22.0653, 	1, 	4, 	3.04, 	(0.156502,0.0329057);
15:42:08.002, 	1, 	2, 	29.2813, 	21.3069, 	1, 	4, 	3.04, 	(-0.0459942,-0.00150634);
15:42:08.023, 	1, 	2, 	28.1167, 	20.5347, 	1, 	4, 	3.04, 	(-0.0443962,0.178691);
15:42:08.042, 	1, 	2, 	29.9868, 	20.7944, 	1, 	4, 	3.04, 	(-0.118218,0.0374715);
15:42:08.070, 	1, 	2, 	22.0179, 	18.8959, 	1, 	4, 	3.04, 	(-0.0339649,0.225084);
15:42:08.083, 	1, 	2, 	26.1756, 	20.3651, 	1, 	4, 	3.04, 	(0.162409,0.110413);
15:42:08.103, 	1, 	2, 	27.7137, 	20.5844, 	1, 	4, 	3.04, 	(0.0416075,0.015645);
15:42:08.123, 	1, 	2, 	21.0931, 	19.323, 	1, 	4, 	3.04, 	(-0.0499757,-0.235412);
15:42:08.143, 	1, 	2, 	27.223, 	22.0043, 	1, 	-1.38778e-15, 	3.04, 	(-0.0208854,-0.141632);
15:42:08.171, 	1, 	2, 	28.6994, 	26.3954, 	1, 	-1.38778e-15, 	3.04, 	(-0.704215,0.0770955);
15:42:08.184, 	1, 	2, 	28.6796, 	25.2661, 	1, 	-1.38778e-15, 	3.04, 	(0.649312,-0.0173778);
15:42:08.204, 	1, 	2, 	28.4546, 	23.2106, 	1, 	-1.38778e-15, 	3.04, 	(0.133964,0.34982);
15:42:08.224, 	1, 	2, 	26.8045, 	24.642, 	1, 	-1.38778e-15, 	3.04, 	(-0.331703,0.258978);
15:42:08.244, 	1, 	2, 	29.0125, 	24.7184, 	1, 	-1.38778e-15, 	3.04, 	(-0.109324,-0.576958);
15:42:08.270, 	1, 	2, 	26.8247, 	24.0546, 	1, 	-1.38778e-15, 	3.04, 	(0.268423,0.424626);
15:42:08.284, 	1, 	2, 	25.2887, 	25.1611, 	1, 	-1.38778e-15, 	3.04, 	(0.0881384,-0.388364);
15:42:08.304, 	0, 	2, 	28.2943, 	20.2606, 	1, 	-1.38778e-15, 	3.04, 	(0.1563,-0.236915);
15:42:08.325, 	1, 	2, 	21.9015, 	24.9579, 	1, 	4, 	2.736, 	(-0.536976,-0.222442);
15:42:08.335, 	1, 	1, 	25.2101, 	24.0098, 	0, 	4, 	2.432, 	(0.0748001,1.00977);(-1.22074,0.507262);(-1.28015,-0.595318);(-0.87856,-1.2222);
15:42:08.370, 	1, 	2, 	25.5532, 	24.697, 	1, 	4, 	2.432, 	(0.0346728,0.29512);
15:42:08.385, 	1, 	2, 	26.197, 	23.8302, 	1, 	4, 	2.432, 	(0.360588,0.281746);
15:42:08.405, 	1, 	2, 	23.8481, 	21.8316, 	1, 	4, 	2.432, 	(-0.365621,-0.301428);
15:42:08.426, 	1, 	2, 	24.6915, 	23.6764, 	1, 	4, 	2.432, 	(-0.470383,-0.146842);
15:42:08.446, 	1, 	2, 	19.8589, 	22.6855, 	1, 	4, 	2.432, 	(0.301865,0.398708);
15:42:08.471, 	1, 	2, 	24.0833, 	23.8844, 	1, 	4, 	2.432, 	(0.0406212,-0.36402);
15:42:08.486, 	1, 	2, 	24.1057, 	21.8762, 	1, 	4, 	2.432, 	(0.176339,0.125105);
15:42:08.506, 	1, 	2, 	24.398, 	21.8599, 	1, 	4, 	2.736, 	(-0.197495,0.21328);
15:42:08.526, 	1, 	2, 	19.8259, 	20.4885, 	1, 	4, 	2.736, 	(-0.310026,-0.0119056);
15:42:08.546, 	1, 	2, 	20.7091, 	21.6213, 	1, 	4, 	3.04, 	(-0.25897,-0.157888);
15:42:08.581, 	1, 	2, 	20.7488, 	22.6781, 	1, 	4, 	3.04, 	(-0.00239173,0.378581);
15:42:08.582, 	1, 	2, 	21.327, 	22.7346, 	1, 	4, 	3.04, 	(-0.0452082,0.341867);
15:42:08.597, 	1, 	2, 	20.7917, 	20.1662, 	1, 	4, 	3.04, 	(-0.296966,-0.0957403);
15:42:08.617, 	1, 	2, 	20.8803, 	20.8011, 	1, 	4, 	3.04, 	(-0.187298,0.226791);
15:42:08.637, 	1, 	2, 	17.4705, 	21.0269, 	1, 	4, 	3.04, 	(-0.129003,0.259534);
15:42:08.670, 	1, 	2, 	18.8542, 	22.855, 	1, 	4, 	3.04, 	(-0.199147,-0.276417);
15:42:08.677, 	1, 	2, 	20.3374, 	22.2973, 	1, 	4, 	3.04, 	(0.142122,0.119099);
15:42:08.697, 	1, 	2, 	19.5861, 	21.5986, 	1, 	4, 	3.04, 	(0.195041,-0.180692);
15:42:08.718, 	1, 	2, 	20.2333, 	18.9535, 	1, 	4, 	3.04, 	(-0.02253,0.216515);
15:42:08.738, 	1, 	2, 	18.3395, 	21.2588, 	1, 	4, 	3.04, 	(-0.0803503,0.254643);
15:42:08.770, 	1, 	2, 	18.1948, 	18.1083, 	1, 	4, 	3.04, 	(0.177325,0.153137);
15:42:08.778, 	1, 	2, 	17.3142, 	19.9188, 	1, 	4, 	3.04, 	(-0.182078,0.0831289);
15:42:08.798, 	1, 	2, 	18.1584, 	20.0479, 	1, 	-1.38778e-15, 	3.04, 	(0.207669,-0.125528);
15:42:08.818, 	1, 	2, 	15.8399, 	19.3949, 	1, 	-1.38778e-15, 	3.04, 	(-0.0432019,-0.115174);
15:42:08.838, 	0, 	2, 	16.3637, 	14.7253, 	1, 	-1.38778e-15, 	3.04, 	(0.0584516,0.0507925);
15:42:08.870, 	1, 	1, 	14.984, 	15.8284, 	0, 	4, 	2.432, 	(-0.0416155,0.356578);(-0.429764,-0.117114);(0.0279197,-0.224645);(0.225844,-0.123206);
15:42:08.878, 	1, 	1, 	17.5588, 	15.299, 	0, 	4, 	2.128, 	(-0.374988,0.016962);(0.187257,-0.494931);(0.445268,0.0806024);(0.114803,0.377528);
15:42:08.899, 	0, 	2, 	13.3409, 	13.34, 	0, 	4, 	2.128, 	(-0.079985,-0.0712076);
15:42:08.918, 	1, 	1, 	14.4307, 	11.224, 	0, 	8, 	1.52, 	(-0.320275,0.250478);(-0.117052,-0.362909);(0.154043,-0.138914);(0.214347,0.0885592);
15:42:08.940, 	1, 	2, 	14.2497, 	17.0428, 	1, 	8, 	1.52, 	(0.188274,-0.0373158);
15:42:08.974, 	1, 	2, 	12.8356, 	17.0449, 	1, 	8, 	1.52, 	(0.0656232,-0.138154);
15:42:08.980, 	1, 	2, 	16.3409, 	17.4536, 	1, 	8, 	1.52, 	(-0.0559516,0.141907);
15:42:09.000, 	1, 	2, 	15.1871, 	16.0766, 	1, 	8, 	1.52, 	(0.0611976,0.125106);
15:42:09.020, 	1, 	2, 	15.1782, 	16.2703, 	1, 	8, 	1.52, 	(0.0699029,-0.0694044);
15:42:09.040, 	1, 	2, 	13.3216, 	17.7884, 	1, 	8, 	1.824, 	(-0.117025,-0.138487);
15:42:09.071, 	1, 	2, 	13.8477, 	17.9117, 	1, 	8, 	2.128, 	(-0.115517,-0.0180855);
15:42:09.080, 	1, 	2, 	14.4416, 	17.1037, 	1, 	8, 	2.432, 	(-0.0118559,0.0384068);
15:42:09.100, 	1, 	2, 	14.1764, 	16.6901, 	1, 	8, 	2.736, 	(-0.0951898,-0.123284);
15:42:09.121, 	1, 	2, 	14.6215, 	20.4056, 	1, 	8, 	3.04, 	(0.222639,-0.164681);
15:42:09.142, 	1, 	2, 	13.3927, 	14.7848, 	1, 	8, 	3.04, 	(0.0191797,-0.0481569);
15:42:09.171, 	1, 	2, 	16.7399, 	17.8664, 	1, 	8, 	3.04, 	(0.186394,-0.00231532);
15:42:09.181, 	1, 	2, 	13.9267, 	18.459, 	1, 	8, 	3.04, 	(0.0445915,0.0938011);
15:42:09.201, 	1, 	2, 	14.395, 	20.2317, 	1, 	8, 	3.04, 	(0.0515454,0.148831);
15:42:09.221, 	0, 	2, 	13.4301, 	14.5123, 	1, 	8, 	3.04, 	(-0.0262813,-0.0828726);
15:42:09.242, 	1, 	2, 	15.4712, 	18.0133, 	1, 	12, 	2.736, 	(0.128195,0.122007);
15:42:09.271, 	1, 	1, 	16.8706, 	12.3269, 	0, 	12, 	2.432, 	(0.414906,-0.437969);(-0.386337,1.08235);(-0.5943,-0.770465);(0.625813,-0.224643);
15:42:09.282, 	1, 	2, 	14.9647, 	21.3716, 	1, 	12, 	2.432, 	(0.0906344,0.303248);
15:42:09.302, 	1, 	2, 	13.9187, 	20.9748, 	1, 	12, 	2.432, 	(0.12264,0.272981);
15:42:09.323, 	1, 	2, 	14.1137, 	16.2206, 	1, 	12, 	2.432, 	(0.103941,0.105096);
15:42:09.342, 	1, 	2, 	15.4938, 	16.7128, 	1, 	8, 	2.432, 	(-0.048874,-0.123535);
15:42:09.371, 	1, 	2, 	15.907, 	20.8904, 	1, 	8, 	2.432, 	(-0.253279,-0.116268);
15:42:09.382, 	0, 	2, 	18.1785, 	17.4974, 	1, 	8, 	2.432, 	(-0.0847938,0.0513207);
15:42:09.403, 	1, 	2, 	17.7673, 	20.363, 	1, 	8, 	2.128, 	(-0.14246,-0.163238);
15:42:09.420, 	0, 	1, 	14.3527, 	11.9453, 	1, 	8, 	2.128, 	(-0.282208,-0.202849);(-0.0818305,0.322608);(-0.0641398,-0.481182);(0.604568,0.130923);
15:42:09.440, 	1, 	1, 	14.5414, 	12.3869, 	0, 	12, 	1.824, 	(-0.537088,-0.505499);(0.513512,0.147787);(0.0310649,0.082717);(0.104249,0.223143);
15:42:09.470, 	1, 	1, 	15.9422, 	14.5748, 	0, 	12, 	1.824, 	(-0.199405,-0.526037);(0.612123,0.375454);(-0.216715,0.237155);(-0.160966,-0.0947967);
15:42:09.483, 	1, 	2, 	13.9759, 	13.7779, 	1, 	12, 	1.824, 	(0.0388009,0.0494796);
15:42:09.504, 	1, 	2, 	14.555, 	18.6493, 	1, 	12, 	1.824, 	(-0.184126,0.0632402);
15:42:09.524, 	1, 	2, 	16.429, 	15.8532, 	1, 	12, 	1.824, 	(-0.112423,-0.101686);
15:42:09.544, 	1, 	2, 	14.8531, 	15.4742, 	1, 	12, 	1.824, 	(-0.0735805,0.0630449);
15:42:09.569, 	1, 	2, 	13.9025, 	17.6478, 	1, 	12, 	1.824, 	(-0.098822,0.023389);
15:42:09.584, 	1, 	2, 	13.2973, 	18.5431, 	1, 	12, 	2.128, 	(-0.138125,-0.0549742);
15:42:09.604, 	0, 	2, 	12.6936, 	14.4734, 	1, 	12, 	2.128, 	(-0.00340093,0.122613);
15:42:09.625, 	1, 	2, 	13.1055, 	19.7761, 	1, 	16, 	2.128, 	(-0.242987,-0.0266993);
15:42:09.642, 	1, 	1, 	14.4745, 	12.759, 	0, 	16, 	2.128, 	(0.489557,0.0238379);(-0.380837,0.385124);(-0.275305,-0.173929);(0.0458209,-0.22481);
15:42:09.670, 	1, 	2, 	15.5136, 	17.3281, 	1, 	16, 	2.432, 	(-0.0241738,-0.163411);
15:42:09.686, 	1, 	2, 	12.7782, 	18.5948, 	1, 	16, 	2.432, 	(0.0618212,-0.191886);
15:42:09.705, 	1, 	2, 	13.2389, 	17.151, 	1, 	16, 	2.432, 	(-0.119675,0.158922);
15:42:09.725, 	1, 	2, 	13.6037, 	16.5191, 	1, 	12, 	2.432, 	(0.0586958,-0.0967842);
15:42:09.746, 	1, 	2, 	12.6709, 	15.1551, 	1, 	12, 	2.432, 	(-0.0285601,-0.101949);
15:42:09.771, 	1, 	2, 	15.0003, 	16.923, 	1, 	12, 	2.432, 	(-0.0158337,-0.155517);
15:42:09.786, 	1, 	2, 	14.7503, 	18.2813, 	1, 	12, 	2.432, 	(0.108921,-0.0550346);
15:42:09.806, 	1, 	2, 	15.343, 	17.4896, 	1, 	12, 	2.736, 	(0.0894805,0.147762);
15:42:09.826, 	1, 	2, 	13.9106, 	17.3531, 	1, 	12, 	2.736, 	(-0.0166297,-0.168749);
15:42:09.846, 	1, 	2, 	15.288, 	18.0414, 	1, 	12, 	3.04, 	(0.111918,-0.154194);
15:42:09.869, 	1, 	2, 	14.4352, 	17.2443, 	1, 	12, 	3.04, 	(-0.0368059,0.137439);
15:42:09.886, 	1, 	2, 	14.5323, 	18.0897, 	1, 	8, 	3.04, 	(0.170457,-0.0158513);
15:42:09.907, 	1, 	2, 	16.3294, 	18.7192, 	1, 	8, 	3.04, 	(-0.122798,-0.0866043);
15:42:09.927, 	1, 	2, 	17.9688, 	19.0352, 	1, 	4, 	3.04, 	(-0.139839,0.0218473);
15:42:09.947, 	1, 	2, 	16.9376, 	18.9867, 	1, 	4, 	3.04, 	(0.13277,0.130895);
15:42:09.970, 	1, 	2, 	14.8764, 	18.8907, 	1, 	4, 	3.04, 	(-0.141154,-0.098048);
15:42:09.987, 	1, 	2, 	15.6361, 	19.2439, 	1, 	4, 	3.04, 	(-0.100739,-0.107158);
15:42:10.007, 	1, 	2, 	17.3358, 	17.7358, 	1, 	4, 	3.04, 	(-0.203206,-0.0345146);
15:42:10.028, 	1, 	2, 	17.5883, 	19.0493, 	1, 	4, 	3.04, 	(0.207467,-0.0441135);
15:42:10.071, 	1, 	2, 	20.1434, 	17.1836, 	1, 	4, 	3.04, 	(-0.0760546,0.120007);
15:42:10.071, 	1, 	2, 	17.2677, 	21.452, 	1, 	4, 	3.04, 	(-0.0739,-0.153349);
15:42:10.088, 	1, 	2, 	19.8288, 	22.243, 	1, 	4, 	3.04, 	(-0.231131,-0.116282);
15:42:10.108, 	1, 	2, 	20.0177, 	18.3351, 	1, 	-1.38778e-15, 	3.04, 	(0.127042,0.103555);
15:42:10.128, 	1, 	2, 	20.0421, 	23.9921, 	1, 	-1.38778e-15, 	3.04, 	(-0.0184442,-0.334816);
15:42:10.182, 	1, 	2, 	20.6346, 	22.4523, 	1, 	-1.38778e-15, 	3.04, 	(0.0754911,0.326379);
15:42:10.182, 	1, 	2, 	20.9225, 	22.1546, 	1, 	-1.38778e-15, 	3.04, 	(0.177912,0.256631);
15:42:10.189, 	1, 	2, 	19.5281, 	19.0101, 	1, 	-1.38778e-15, 	3.04, 	(0.0732337,-0.239971);
15:42:10.209, 	1, 	2, 	21.2821, 	22.8978, 	1, 	-1.38778e-15, 	3.04, 	(0.120652,0.139774);
15:42:10.229, 	1, 	2, 	22.6921, 	20.9155, 	1, 	-1.38778e-15, 	3.04, 	(0.143617,-0.251283);
15:42:10.270, 	1, 	2, 	24.0144, 	22.5009, 	1, 	-1.38778e-15, 	3.04, 	(0.200681,0.181021);
15:42:10.270, 	1, 	2, 	23.7921, 	23.2779, 	1, 	-1.38778e-15, 	3.04, 	(0.23389,-0.382981);
15:42:10.290, 	1, 	2, 	19.0755, 	22.3816, 	1, 	-1.38778e-15, 	3.04, 	(-0.204172,0.416782);
15:42:10.310, 	1, 	2, 	21.5227, 	23.9778, 	1, 	-1.38778e-15, 	3.04, 	(0.195511,0.442368);
15:42:10.330, 	1, 	2, 	24.3212, 	23.8086, 	1, 	-1.38778e-15, 	3.04, 	(-0.443672,0.233811);
15:42:10.370, 	1, 	2, 	24.3399, 	23.7115, 	1, 	-1.38778e-15, 	3.04, 	(-0.253441,-0.0830725);
15:42:10.370, 	1, 	2, 	26.9723, 	24.2778, 	1, 	-1.38778e-15, 	3.04, 	(-0.0657563,-0.45704);
15:42:10.391, 	1, 	2, 	23.707, 	22.9568, 	1, 	-1.38778e-15, 	3.04, 	(0.346805,-0.367496);
15:42:10.410, 	1, 	2, 	27.2452, 	24.7284, 	1, 	-1.38778e-15, 	3.04, 	(-0.517315,0.0614488);
15:42:10.431, 	1, 	2, 	20.3838, 	23.3274, 	1, 	-1.38778e-15, 	3.04, 	(-0.246324,-0.472722);
15:42:10.470, 	1, 	2, 	25.9683, 	23.7855, 	1, 	-1.38778e-15, 	3.04, 	(-0.243853,-0.318327);
15:42:10.471, 	1, 	2, 	26.3069, 	24.0274, 	1, 	-1.38778e-15, 	3.04, 	(-0.28272,-0.449588);
15:42:10.491, 	1, 	2, 	20.1828, 	19.7962, 	1, 	-1.38778e-15, 	3.04, 	(-0.155549,0.139828);
15:42:10.512, 	1, 	2, 	23.7966, 	17.7218, 	1, 	-1.38778e-15, 	3.04, 	(0.155103,-0.0539532);
15:42:10.532, 	1, 	2, 	28.3369, 	19.6884, 	1, 	-1.38778e-15, 	3.04, 	(0.0330216,-0.0559585);
15:42:10.569, 	1, 	2, 	27.2488, 	21.7561, 	1, 	-1.38778e-15, 	3.04, 	(0.0599349,0.289691);
15:42:10.572, 	1, 	2, 	22.4713, 	24.9619, 	1, 	-1.38778e-15, 	3.04, 	(0.139877,-0.717055);
15:42:10.592, 	1, 	2, 	24.4107, 	19.835, 	1, 	-1.38778e-15, 	3.04, 	(-0.0891408,-0.261582);
15:42:10.612, 	1, 	2, 	27.7346, 	19.6431, 	1, 	-1.38778e-15, 	3.04, 	(-0.148299,0.136559);
15:42:10.632, 	1, 	2, 	21.5807, 	24.2624, 	1, 	-1.38778e-15, 	3.04, 	(-0.264503,0.571805);
15:42:10.672, 	1, 	2, 	29.2967, 	24.8236, 	1, 	-1.38778e-15, 	3.04, 	(0.565324,0.0663383);
15:42:10.673, 	1, 	2, 	29.9173, 	25.418, 	1, 	-1.38778e-15, 	3.04, 	(0.768475,0.276106);
15:42:10.693, 	1, 	2, 	30.9414, 	26.5612, 	1, 	-1.38778e-15, 	3.04, 	(0.513612,-0.565526);
15:42:10.713, 	1, 	2, 	29.1605, 	24.3986, 	1, 	-1.38778e-15, 	3.04, 	(0.154511,-0.255365);
15:42:10.733, 	1, 	2, 	28.4787, 	20.6283, 	1, 	-1.38778e-15, 	3.04, 	(0.0659788,-0.178899);
15:42:10.770, 	1, 	2, 	21.3718, 	19.2944, 	1, 	-1.38778e-15, 	3.04, 	(0.0423964,-0.265174);
15:42:10.775, 	1, 	2, 	29.2279, 	21.0561, 	1, 	-1.38778e-15, 	3.04, 	(-0.00239656,-0.0533552);
15:42:10.794, 	1, 	2, 	28.6393, 	22.7407, 	1, 	-1.38778e-15, 	3.04, 	(-0.0940544,-0.12847);
15:42:10.814, 	1, 	2, 	31.127, 	21.5479, 	1, 	-1.38778e-15, 	3.04, 	(-0.271444,0.0767556);
15:42:10.834, 	1, 	2, 	22.616, 	20.8516, 	1, 	-1.38778e-15, 	3.04, 	(-0.280077,-0.278951);
15:42:10.869, 	1, 	2, 	30.9875, 	22.469, 	1, 	-1.38778e-15, 	3.04, 	(-0.0279055,0.2446);
15:42:10.874, 	1, 	2, 	29.2315, 	22.9721, 	1, 	-1.38778e-15, 	3.04, 	(0.166923,0.148876);
15:42:10.894, 	1, 	2, 	32.2439, 	24.61, 	1, 	-1.38778e-15, 	3.04, 	(-0.262454,0.34229);
15:42:10.914, 	1, 	2, 	30.1399, 	21.9821, 	1, 	-1.38778e-15, 	3.04, 	(-0.0429164,-0.0280087);
15:42:10.935, 	1, 	2, 	29.1406, 	20.1344, 	1, 	-1.38778e-15, 	3.04, 	(-0.0659948,0.146488);
15:42:10.970, 	1, 	2, 	20.0736, 	19.6683, 	1, 	-1.38778e-15, 	3.04, 	(0.280062,-0.0260268);
15:42:10.975, 	1, 	2, 	24.2815, 	24.345, 	1, 	-1.38778e-15, 	3.04, 	(0.496786,0.429949);
15:42:10.995, 	1, 	2, 	29.6978, 	24.9074, 	1, 	-1.38778e-15, 	3.04, 	(-0.390147,0.0921966);
15:42:11.015, 	1, 	2, 	31.9988, 	23.693, 	1, 	-1.38778e-15, 	3.04, 	(0.241089,0.451611);
15:42:11.036, 	1, 	2, 	32.5137, 	24.1046, 	1, 	-1.38778e-15, 	3.04, 	(-0.432887,-0.0815183);
15:42:11.070, 	0, 	2, 	29.8541, 	21.239, 	1, 	-1.38778e-15, 	3.04, 	(-0.144594,-0.316639);
15:42:11.076, 	1, 	2, 	29.6128, 	23.6408, 	1, 	4, 	2.736, 	(-0.296876,0.0367029);
15:42:11.096, 	1, 	2, 	32.3075, 	21.534, 	1, 	4, 	2.736, 	(0.160139,0.0433511);
15:42:11.116, 	1, 	2, 	30.1415, 	22.8191, 	1, 	4, 	2.736, 	(0.0280456,0.11048);
15:42:11.136, 	1, 	2, 	31.1656, 	26.7496, 	1, 	4, 	2.736, 	(-0.246295,-0.894828);
15:42:11.181, 	1, 	2, 	32.6322, 	25.133, 	1, 	4, 	2.736, 	(-0.799803,-0.265201);
15:42:11.181, 	1, 	2, 	30.386, 	26.3573, 	1, 	4, 	2.736, 	(-0.748256,0.0987105);
15:42:11.197, 	1, 	2, 	29.4356, 	26.4017, 	1, 	4, 	2.736, 	(-0.843666,-0.394309);
15:42:11.237, 	1, 	2, 	23.6324, 	25.5333, 	1, 	4, 	2.736, 	(-0.723296,0.493983);
15:42:11.282, 	1, 	2, 	29.1728, 	22.6984, 	1, 	4, 	2.736, 	(0.00918496,-0.021224);
15:42:11.282, 	1, 	2, 	19.2408, 	19.9731, 	1, 	4, 	3.04, 	(0.0410784,-0.299989);
15:42:11.298, 	1, 	2, 	31.2004, 	22.2038, 	1, 	4, 	3.04, 	(0.0879066,0.0267554);
15:42:11.318, 	1, 	2, 	25.2938, 	26.0579, 	1, 	4, 	3.04, 	(-0.556287,0.519382);
15:42:11.338, 	1, 	2, 	30.1959, 	24.0232, 	1, 	4, 	3.04, 	(0.399949,0.133466);
15:42:11.369, 	1, 	2, 	21.5162, 	22.5823, 	1, 	4, 	3.04, 	(0.418766,0.200252);
15:42:11.378, 	1, 	2, 	26.5928, 	22.7725, 	1, 	4, 	3.04, 	(-0.0940896,-0.460108);
15:42:11.398, 	1, 	2, 	29.3794, 	25.8226, 	1, 	4, 	3.04, 	(-0.426621,0.599667);
15:42:11.418, 	1, 	2, 	31.4204, 	24.4653, 	1, 	4, 	3.04, 	(-0.325076,0.0189093);
15:42:11.439, 	1, 	2, 	29.6005, 	24.4366, 	1, 	4, 	3.04, 	(0.270978,0.100122);
15:42:11.469, 	1, 	2, 	28.5041, 	23.8196, 	1, 	4, 	3.04, 	(-0.246883,0.0104106);
15:42:11.479, 	1, 	2, 	29.9412, 	26.0116, 	1, 	4, 	3.04, 	(-0.353776,-0.543645);
15:42:11.499, 	1, 	2, 	23.054, 	24.8422, 	1, 	4, 	3.04, 	(-0.0525596,0.710138);
15:42:11.519, 	1, 	2, 	27.7896, 	25.7299, 	1, 	4, 	3.04, 	(-0.110141,0.682536);
15:42:11.540, 	1, 	2, 	19.5568, 	22.5353, 	1, 	4, 	3.04, 	(0.624541,-0.078837);
15:42:11.570, 	1, 	2, 	28.8054, 	24.6696, 	1, 	4, 	3.04, 	(0.561102,-0.00186835);
15:42:11.580, 	1, 	2, 	26.4512, 	23.3959, 	1, 	-1.38778e-15, 	3.04, 	(-0.0236163,-0.43899);
15:42:11.600, 	1, 	2, 	19.0308, 	21.4086, 	1, 	-1.38778e-15, 	3.04, 	(0.402646,0.150406);
15:42:11.620, 	1, 	2, 	27.7458, 	23.1573, 	1, 	-1.38778e-15, 	3.04, 	(-0.177207,0.313514);
15:42:11.640, 	1, 	2, 	25.0718, 	21.4983, 	1, 	-1.38778e-15, 	3.04, 	(0.312908,0.0702966);
15:42:11.671, 	1, 	2, 	26.3659, 	21.0382, 	1, 	-1.38778e-15, 	3.04, 	(-0.0909762,-0.146389);
